x,y,z
36.65226896129572,437.4150498878346,a
118.7397427174039,425.9252000430195,a
109.98877869569563,397.7257656596656,a
119.03206485718925,395.4190574097803,a
63.18003565117279,393.16698697770823,a
153.6507522175477,377.3228483372609,a
131.55568590480343,438.280904485336,a
137.23840241654517,396.89081426440106,a
156.2174703600942,410.2952424422018,a
199.639303278816,400.50600304213873,a
153.2416272342969,443.75839786785093,a
159.36831259798177,413.91846789071633,a
180.03255489720766,422.7049929389668,a
172.58235447126395,379.51599975801486,a
160.37731908103387,371.85729722291956,a
190.6470889462317,402.55821773053856,a
100.29118408579191,423.8957231364068,a
150.91332069446378,374.6407332656013,a
147.77866051114728,363.1172177030239,a
128.85804324398654,361.84940495305307,a
156.7034863209823,374.05186175811934,a
87.00493063842876,388.33525724803485,a
116.84203993470224,331.53793492107394,a
96.56174058431333,301.32912661480884,a
41.65240186225331,230.92081431063502,a
78.11507555475505,285.0821804148437,a
79.74376253982393,252.66444859695798,a
43.36028977791515,242.71688139241775,a
-23.93081053870838,259.2285861397844,a
46.75446570025544,221.70521391466235,a
2.5770890859625517,256.58958843437057,a
5.967650987954148,229.0263978766493,a
8.709433374885936,251.54123887340663,a
-31.64852974426495,235.49617672696786,a
43.703048116072495,237.89642146717114,a
-9.290298269638296,250.58462775349682,a
36.217393218701744,282.6888933442599,a
34.811380826004836,300.5642731323885,a
-31.15812114316779,294.77633169089495,a
-0.40741501289455684,330.6169489941772,a
43.7333165928231,382.58494209863005,a
27.604554525757095,404.0935522243654,a
57.229278011322144,350.91091674167996,a
65.89786053184575,393.34764747020586,a
91.8315650352122,421.2141694320421,a
101.18686399108203,429.93961839859423,a
108.12740651758685,428.82454301624966,a
176.76240507249986,414.34285690502645,a
116.4950603716519,428.6815114146168,a
155.13921331497272,454.98635772808495,a
142.67742341329148,442.51448542186523,a
178.49975532404295,457.74434217888216,a
144.05272340367827,399.4410849291231,a
172.19239024759443,468.4841152181395,a
159.41580068334179,448.2073289372465,a
199.73783608864193,462.5398946186168,a
174.79581450505523,443.036488659434,a
168.5285666928073,449.1099557384239,a
198.1467052324551,407.8335095112207,a
162.02875376808578,426.99977676956706,a
196.26007462082242,361.6235543863786,a
225.65195389236703,407.72904476563394,a
171.56977126916908,332.93417306344736,a
155.18151397310015,369.7106833913525,a
134.3390686291845,370.3729939257072,a
133.32234140762043,321.2334709574232,a
154.29844011684892,312.802537238711,a
132.21361780364927,347.61220603921873,a
78.8214988066082,286.92028744317736,a
143.43947004560727,307.7029788886624,a
112.20107804968096,298.3453801504554,a
132.1513559712716,306.3654432538308,a
107.88165004640167,300.55033704038544,a
106.2982496081039,285.60424522795097,a
109.92524759699208,299.80884372506296,a
93.74330921914184,306.626248076215,a
81.26693917624173,321.5649104175892,a
31.278169846855313,294.4936791528455,a
81.53900238367419,333.0814375998958,a
81.04963062743579,294.860206856408,a
98.87093458860532,346.9241052746145,a
98.0507585692822,345.35323931553194,a
123.1707587421737,346.93302355073166,a
126.28222896054787,320.9976816355211,a
89.06153540241768,314.415316403255,a
180.15840066862313,312.28080157834734,a
175.8038559310546,365.33908127610636,a
145.15283851188565,392.1499544206224,a
164.82854102013633,323.41086394735726,a
171.26800924061473,366.25766085289695,a
189.7285164989246,348.8979129767497,a
193.34438530242073,368.7251634917824,a
175.08428359941252,439.3163168512405,a
185.16241066477792,429.789797257984,a
180.0706611356491,349.8085167943884,a
161.75323056109147,391.4280630604227,a
185.42587315484073,399.3500077332976,a
217.21462230077827,390.9606135547895,a
207.24379434721575,406.51371895476996,a
235.49538190317065,329.1869062656028,a
168.69799619625806,419.76766178374515,a
174.6639616672156,360.9694387357656,a
149.67641276232894,387.31591425308613,a
233.67057765040445,381.7079156062239,a
183.1458511951397,382.3113957048547,a
220.0950777483836,368.03964129019414,a
105.69109767311929,364.0404536295829,a
142.47154930524997,370.82559176977367,a
107.19559908203387,341.1268913229729,a
130.4474140079018,347.08903620508363,a
133.33221211935663,343.5040054970743,a
112.08073671278223,324.8486689654419,a
66.54561793904406,328.6964117440867,a
144.71898406900866,300.14277163768764,a
139.54684230199328,276.88957932964126,a
96.55438188966376,306.29335174194915,a
126.30557240859014,292.49869518445615,a
105.0120722991856,308.3138188757939,a
137.97229603885924,297.8017612337702,a
335.8614642613895,226.6242064422072,a
331.9958325367392,222.39037746952323,a
319.1873803156326,268.49862314552536,a
395.0273179436876,266.74943046911903,a
406.48812040818075,298.1240274026267,a
388.6326468595871,253.27444437241246,a
404.85215126262403,277.4806477994765,a
405.8721238173613,281.24156961774224,a
459.3909225088222,286.71496837250396,a
440.2079981159237,281.4913960212889,a
431.4500284078311,334.1403927220137,a
415.9815552685988,287.78361105748525,a
414.98941903210084,259.82421517359,a
463.5898241680604,272.4339536423337,a
496.45906454014744,288.82912126221515,a
436.72630897177964,222.92337182884552,a
431.99731727785036,263.54660548472293,a
447.1357275161653,291.9335301650749,a
440.8699336096653,240.25216388656958,a
422.2951553849675,278.0587465752513,a
459.73434690361313,261.4741058363662,a
369.52823326993513,211.24188235847714,a
356.7572583427119,220.28474657357862,a
351.751858346682,226.57281299577699,a
372.4329660274071,176.21124942357966,a
338.3894091340623,167.71769553195412,a
347.0961475852781,182.4755932794563,a
332.96705765316085,200.31891534698906,a
354.23624353717497,165.42637782355973,a
300.88160444530536,177.49722475487965,a
307.13829530114776,179.88028959647238,a
353.87374053925134,200.36704031542098,a
354.97073248585895,167.5343886966316,a
313.0763172194003,179.61470291908552,a
297.102065516308,180.14868045062678,a
331.09428319742756,148.22064399273222,a
277.1907751379789,141.99599782820053,a
328.35951679563703,169.01422840188582,a
352.7615597269088,167.58866421904708,a
356.2568130288718,167.07589405523413,a
348.20128938612146,128.72715879214832,a
296.0893334983147,173.14530706894163,a
348.04274455427225,185.2003894177501,a
349.37170294129936,138.03035919090536,a
419.64057954972986,133.5579559922058,a
377.6251613913641,112.9163356562575,a
406.19803052945633,143.29159720193746,a
397.03815659125866,218.8571873718464,a
468.512399236399,178.06509393559975,a
488.84746277098634,149.98303701437544,a
428.1280289872319,213.36317675865695,a
440.7477842221454,231.86472953568148,a
462.0362202239658,199.23428999490602,a
459.80753524085065,211.66847091153454,a
462.8230986493336,182.34301891534295,a
456.8713966788384,206.24926004346395,a
416.0101786073619,167.25913795808214,a
458.6328247095032,233.50461872057178,a
476.36540801018367,204.35304508098488,a
420.6258040905091,207.3735669180303,a
436.4694992708878,274.65791928727117,a
448.84314453182367,247.12046984467992,a
523.0758347042856,262.2841854535809,a
462.587888412055,269.38528212740135,a
449.43740408327983,269.52744625807196,a
444.7724446532372,247.74034668026616,a
452.10010212371077,315.9458646799598,a
471.65363238164036,220.56353981683185,a
445.26890269711646,246.2917622641549,a
430.0660618188511,258.49856398887334,a
397.66671820599856,253.78712727007118,a
400.10014391818163,234.0293344509655,a
400.8310705495483,263.4059396156182,a
364.488151818412,230.8452219443114,a
399.1529313654829,239.3649269234108,a
366.57644211800084,226.14172475076106,a
421.9369337935315,206.22268708587148,a
396.8626902379317,232.39424151693072,a
391.52386073471394,220.90560340606413,a
376.31332587837244,203.48719215202283,a
344.87309638329486,201.6821544228485,a
406.11061165290204,187.18697041084027,a
394.43803049185937,198.67660850412432,a
400.1794215134206,194.29362461918066,a
417.93070212927216,222.556135048717,a
425.59033384808725,195.887939444886,a
424.0394601644761,221.45136026362394,a
447.6845780396548,204.18209850538807,a
423.9903573913451,189.4087369644455,a
477.45988664040334,210.5137281919408,a
484.16162003827776,218.06130616430642,a
491.34431853120924,189.1982830767064,a
498.1529670832824,192.9516133876014,a
494.87352487406235,182.1215326561948,a
446.927900320295,207.2721833167475,a
541.9787427987068,202.74298825892788,a
483.1912665609541,178.5707145237635,a
502.98688079266446,193.06532641834252,a
481.4822156092951,216.06729622613148,a
510.3361977847817,211.17697035034712,a
497.10601269326884,169.31065423718968,a
479.0538287886226,141.32728626347716,a
487.1323126889208,145.1134871527098,a
491.6723677950059,187.16105952728913,a
507.1130503523977,194.59684281238754,a
478.775243469951,186.30844614588375,a
462.62292573814733,119.78185257048563,a
436.70799639828806,151.81230006586748,a
398.7778567971323,144.83954338066405,a
458.80753703257847,119.11874353684385,a
392.902012050771,166.66572019558498,a
344.98887657277425,128.43728306429261,a
329.5787926587854,165.2472174501845,a
406.031693909085,165.8673687700262,a
378.9339739373391,177.90206199927013,a
372.34420834438254,192.5138793640307,a
364.4690229359471,177.16391667530678,a
390.5842056115401,241.25584361097117,a
383.0694701727477,219.67450880129712,a
391.0046773603882,258.1410705328855,a
376.735904396014,218.58790153514337,a
386.28009134457585,302.78386556381804,a
317.4057583449755,273.88329774931776,a
387.3514338915208,288.77676632480825,a
379.7282842594746,313.06724917340136,a
397.82266324208024,306.3428026902123,a
379.48285014249603,277.7372309288908,a
436.0201881815904,269.78742504488173,a
429.07817620036724,238.7383459303822,a
456.5513597967811,260.28206961747514,a
468.0072089924966,252.8317778093201,a
391.3701175660097,266.2242859093483,a
405.77221675704004,272.9830725868475,a
467.2851721944509,269.42690261814784,a
410.0742736011889,255.64239487089833,a
429.53966920662526,266.0384042650719,a
